,Date,stock,value,change
8920,2/3/2014,GSPC,1741.890015,0.764108864
8921,2/4/2014,MSFT,34.197953,-1.45804341
8922,2/4/2014,IBM,161.754592,0.81000297
8923,2/4/2014,SBUX,34.376331,-0.226472686
8924,2/4/2014,AAPL,69.61587,0.746865621
8925,2/4/2014,GSPC,1755.199951,-0.202822248
8926,2/5/2014,MSFT,33.699332,1.005028824
8927,2/5/2014,IBM,163.064809,0.796347788
8928,2/5/2014,SBUX,34.298478,2.652861156
8929,2/5/2014,AAPL,70.135807,0.582869176
8930,2/5/2014,GSPC,1751.640015,1.243979289
8931,2/6/2014,MSFT,34.03802,1.050304924
8932,2/6/2014,IBM,164.363372,1.477072398
8933,2/6/2014,SBUX,35.208369,2.321726405
8934,2/6/2014,AAPL,70.544607,1.398995674
8935,2/6/2014,GSPC,1773.430054,1.33018869
8936,2/7/2014,MSFT,34.395523,0.656448806
8937,2/7/2014,IBM,166.791138,-0.062059652
8938,2/7/2014,SBUX,36.025811,1.026475157
8939,2/7/2014,AAPL,71.531523,1.791489886
8940,2/7/2014,GSPC,1797.02002,0.15692346
8941,2/10/2014,MSFT,34.621312,1.005432723
8942,2/10/2014,IBM,166.687628,1.445183442
8943,2/10/2014,SBUX,36.395607,-0.40107313
8944,2/10/2014,AAPL,72.813003,1.317602572
8945,2/10/2014,GSPC,1799.839966,1.106211351
8946,2/11/2014,MSFT,34.969406,0.807111222
8947,2/11/2014,IBM,169.09657,0.300505208
8948,2/11/2014,SBUX,36.249634,-0.791941789
8949,2/11/2014,AAPL,73.772389,-0.007463497
8950,2/11/2014,GSPC,1819.75,-0.026926226
8951,2/12/2014,MSFT,35.251648,0.373630759
8952,2/12/2014,IBM,169.604714,0.887700562
8953,2/12/2014,SBUX,35.962558,1.055336497
8954,2/12/2014,AAPL,73.766883,1.587922591
8955,2/12/2014,GSPC,1819.26001,0.581002492
8956,2/13/2014,MSFT,35.383359,0.026583118
8957,2/13/2014,IBM,171.110296,1.01738121
8958,2/13/2014,SBUX,36.342084,0.455207797
8959,2/13/2014,AAPL,74.938244,-0.08081054
8960,2/13/2014,GSPC,1829.829956,0.480921682
8961,2/14/2014,MSFT,35.392765,0.214244352
8962,2/14/2014,IBM,172.85114,-0.2721978
8963,2/14/2014,SBUX,36.507516,-1.412763881
8964,2/14/2014,AAPL,74.877686,0.367651586
8965,2/14/2014,GSPC,1838.630005,0.115847397
8966,2/18/2014,MSFT,35.468592,0.24051138
8967,2/18/2014,IBM,172.380643,-0.13101471
8968,2/18/2014,SBUX,35.991751,-0.878737464
8969,2/18/2014,AAPL,75.152975,-1.578785138
8970,2/18/2014,GSPC,1840.76001,-0.652448442
8971,2/19/2014,MSFT,35.553898,0.639834203
8972,2/19/2014,IBM,172.154799,0.716041613
8973,2/19/2014,SBUX,35.675478,0.313700072
8974,2/19/2014,AAPL,73.966471,-1.157490669
8975,2/19/2014,GSPC,1828.75,0.60314581
8976,2/20/2014,MSFT,35.781384,0.609272129
8977,2/20/2014,IBM,173.387499,-0.797786466
8978,2/20/2014,SBUX,35.787392,-1.346032703
8979,2/20/2014,AAPL,73.110316,-1.110798099
8980,2/20/2014,GSPC,1839.780029,-0.19187234
8981,2/21/2014,MSFT,35.99939,-0.763562938
8982,2/21/2014,IBM,172.004237,0.361071919
8983,2/21/2014,SBUX,35.305682,0
8984,2/21/2014,AAPL,72.298208,0.437891905
8985,2/21/2014,GSPC,1836.25,0.618651327
8986,2/24/2014,MSFT,35.724512,-0.397978844
8987,2/24/2014,IBM,172.625296,-0.119924487
8988,2/24/2014,SBUX,35.305682,-2.770112188
8989,2/24/2014,AAPL,72.614796,-1.040659813
8990,2/24/2014,GSPC,1847.609985,-0.134768161
8991,2/25/2014,MSFT,35.582336,-0.186466116
8992,2/25/2014,IBM,172.418276,0.452983882
8993,2/25/2014,SBUX,34.327675,1.743438785
8994,2/25/2014,AAPL,71.859123,-0.902198598
8995,2/25/2014,GSPC,1845.119995,0.002169994
8996,2/26/2014,MSFT,35.515987,1.040832682
8997,2/26/2014,IBM,173.199303,0.657398142
8998,2/26/2014,SBUX,34.926157,0.571193676
8999,2/26/2014,AAPL,71.210811,1.994785595
9000,2/26/2014,GSPC,1845.160034,0.4948083
9001,2/27/2014,MSFT,35.885649,1.188589344
9002,2/27/2014,IBM,174.337912,-0.053978506
9003,2/27/2014,SBUX,35.125653,-1.70384021
9004,2/27/2014,AAPL,72.631314,-0.271011206
9005,2/27/2014,GSPC,1854.290039,0.278268873
9006,2/28/2014,MSFT,36.312182,-1.383455833
9007,2/28/2014,IBM,174.243807,-0.49144243
9008,2/28/2014,SBUX,34.527168,-0.690528687
9009,2/28/2014,AAPL,72.434475,0.288848646
9010,2/28/2014,GSPC,1859.449951,-0.737851051
9011,3/3/2014,MSFT,35.809819,1.667551014
9012,3/3/2014,IBM,173.387499,1.183115283
9013,3/3/2014,SBUX,34.288748,1.688664748
9014,3/3/2014,AAPL,72.643701,0.659385457
9015,3/3/2014,GSPC,1845.72998,1.526770129
9016,3/4/2014,MSFT,36.406966,-0.781045583
9017,3/4/2014,IBM,175.438873,0.375453848
9018,3/4/2014,SBUX,34.86777,-0.502372248
9019,3/4/2014,AAPL,73.122703,0.210831922
9020,3/4/2014,GSPC,1873.910034,-0.005335101
9021,3/5/2014,MSFT,36.122611,0.104961959
9022,3/5/2014,IBM,176.097565,0.267179731
9023,3/5/2014,SBUX,34.692604,1.949507739
9024,3/5/2014,AAPL,73.276869,-0.302431044
9025,3/5/2014,GSPC,1873.810059,0.17184079
9026,3/6/2014,MSFT,36.160526,-0.655308499
9027,3/6/2014,IBM,176.568062,0.02131416
9028,3/6/2014,SBUX,35.368939,0.522763773
9029,3/6/2014,AAPL,73.055257,-0.058402368
9030,3/6/2014,GSPC,1877.030029,0.053808942
9031,3/7/2014,MSFT,35.923563,-0.211084296
9032,3/7/2014,IBM,176.605696,-0.687336834
9033,3/7/2014,SBUX,35.553835,0.6705887
9034,3/7/2014,AAPL,73.012591,0.090483024
9035,3/7/2014,GSPC,1878.040039,-0.046324625
9036,3/10/2014,MSFT,35.847734,0.528822826
9037,3/10/2014,IBM,175.39182,0.198505837
9038,3/10/2014,SBUX,35.792255,1.998368083
9039,3/10/2014,AAPL,73.078655,0.973780921
9040,3/10/2014,GSPC,1877.170044,-0.508213895
9041,3/11/2014,MSFT,36.037305,0.657546395
9042,3/11/2014,IBM,175.739983,-0.28913739
9043,3/11/2014,SBUX,36.507516,0.799679167
9044,3/11/2014,AAPL,73.790281,0.097000579
9045,3/11/2014,GSPC,1867.630005,0.030517072
9046,3/12/2014,MSFT,36.274267,-0.992946322
9047,3/12/2014,IBM,175.231853,-1.245841987
9048,3/12/2014,SBUX,36.799459,-1.586667347
9049,3/12/2014,AAPL,73.861858,-1.110672033
9050,3/12/2014,GSPC,1868.199951,-1.170109494
9051,3/13/2014,MSFT,35.914083,-0.501449529
9052,3/13/2014,IBM,173.048741,-0.918971147
9053,3/13/2014,SBUX,36.215574,-0.214971051
9054,3/13/2014,AAPL,73.041495,-1.123156091
9055,3/13/2014,GSPC,1846.339966,-0.282177773
9056,3/14/2014,MSFT,35.733992,0.928379343
9057,3/14/2014,IBM,171.458473,1.975737297
9058,3/14/2014,SBUX,36.137721,-0.121175323
9059,3/14/2014,AAPL,72.221125,0.390713936
9060,3/14/2014,GSPC,1841.130005,0.961363454
9061,3/17/2014,MSFT,36.065739,3.942181803
9062,3/17/2014,IBM,174.846042,0.53818433
9063,3/17/2014,SBUX,36.093931,0.566186598
9064,3/17/2014,AAPL,72.503303,0.884681074
9065,3/17/2014,GSPC,1858.829956,0.721961896
9066,3/18/2014,MSFT,37.487516,-0.707961018
9067,3/18/2014,IBM,175.787036,-1.124132385
9068,3/18/2014,SBUX,36.29829,1.756038645
9069,3/18/2014,AAPL,73.144726,-0.026340929
9070,3/18/2014,GSPC,1872.25,-0.613164909
9071,3/19/2014,MSFT,37.222119,2.699263306
9072,3/19/2014,IBM,173.810957,1.727024609
9073,3/19/2014,SBUX,36.935702,1.383211831
9074,3/19/2014,AAPL,73.125459,-0.481874582
9075,3/19/2014,GSPC,1860.77002,0.604050467
9076,3/20/2014,MSFT,38.226842,-0.421525796
9077,3/20/2014,IBM,176.812715,-0.654601113
9078,3/20/2014,SBUX,37.446601,-0.324843902
9079,3/20/2014,AAPL,72.773086,0.788722908
9080,3/20/2014,GSPC,1872.01001,-0.293267128
9081,3/21/2014,MSFT,38.065706,0.846612434
9082,3/21/2014,IBM,175.655297,0.846414555
9083,3/21/2014,SBUX,37.324958,-1.225397226
9084,3/21/2014,AAPL,73.347064,1.186037931
9085,3/21/2014,GSPC,1866.52002,-0.486471021
9086,3/24/2014,MSFT,38.387975,-0.395061214
9087,3/24/2014,IBM,177.142069,3.606902096
9088,3/24/2014,SBUX,36.867579,-1.530944031
9089,3/24/2014,AAPL,74.216988,1.075682295
9090,3/24/2014,GSPC,1857.439941,0.440393997
9091,3/25/2014,MSFT,38.236319,-1.363407916
9092,3/25/2014,IBM,183.53141,-1.240770177
9093,3/25/2014,SBUX,36.303157,-1.434123209
9094,3/25/2014,AAPL,75.015327,-0.955980636
9095,3/25/2014,GSPC,1865.619995,-0.700031948
9096,3/26/2014,MSFT,37.715002,-1.080676066
9097,3/26/2014,IBM,181.254207,-1.448444173
9098,3/26/2014,SBUX,35.782525,-0.190372256
9099,3/26/2014,AAPL,74.298195,-0.429804519
9100,3/26/2014,GSPC,1852.560059,-0.190008415
9101,3/27/2014,MSFT,37.307425,2.388208245
9102,3/27/2014,IBM,178.628841,0.326605153
9103,3/27/2014,SBUX,35.714405,0.408711835
9104,3/27/2014,AAPL,73.978858,-0.111638652
9105,3/27/2014,GSPC,1849.040039,0.464022186
9106,3/28/2014,MSFT,38.198404,1.712165775
9107,3/28/2014,IBM,179.212252,1.071152211
9108,3/28/2014,SBUX,35.860374,-0.43418956
9109,3/28/2014,AAPL,73.896269,-0.022352955
9110,3/28/2014,GSPC,1857.619995,0.792410237
9111,3/31/2014,MSFT,38.852424,1.049028498
9112,3/31/2014,IBM,181.131888,1.044207081
9113,3/31/2014,SBUX,35.704672,0.858548708
9114,3/31/2014,AAPL,73.879751,0.914785162
9115,3/31/2014,GSPC,1872.339966,0.703934875
9116,4/1/2014,MSFT,39.259997,-0.169001541
9117,4/1/2014,IBM,183.02328,-0.488430215
9118,4/1/2014,SBUX,36.011214,-0.459401341
9119,4/1/2014,AAPL,74.555592,0.166157892
9120,4/1/2014,GSPC,1885.52002,0.285332637
9121,4/2/2014,MSFT,39.193647,-0.822248055
9122,4/2/2014,IBM,182.129339,-0.444330389
9123,4/2/2014,SBUX,35.845778,-0.78729774
9124,4/2/2014,AAPL,74.679472,-0.693020433
9125,4/2/2014,GSPC,1890.900024,-0.112644982
9126,4/3/2014,MSFT,38.871378,-2.779808835
9127,4/3/2014,IBM,181.320083,-0.477449594
9128,4/3/2014,SBUX,35.563565,-2.106982244
9129,4/3/2014,AAPL,74.161928,-1.293636811
9130,4/3/2014,GSPC,1888.77002,-1.253728816
9131,4/4/2014,MSFT,37.790828,-0.175569056
9132,4/4/2014,IBM,180.454371,1.434009598
9133,4/4/2014,SBUX,34.814247,-1.565341913
9134,4/4/2014,AAPL,73.202542,-1.570087552
9135,4/4/2014,GSPC,1865.089966,-1.075011252
9136,4/7/2014,MSFT,37.724479,0.050251191
9137,4/7/2014,IBM,183.042104,-0.632331565
9138,4/7/2014,SBUX,34.269285,1.490845228
9139,4/7/2014,AAPL,72.053198,-0.005723549
9140,4/7/2014,GSPC,1845.040039,0.375055384
9141,4/8/2014,MSFT,37.743436,1.632350059
9142,4/8/2014,IBM,181.884671,1.733150453
9143,4/8/2014,SBUX,34.780187,1.398991903
9144,4/8/2014,AAPL,72.049074,1.314380529
9145,4/8/2014,GSPC,1851.959961,1.091821283
9146,4/9/2014,MSFT,38.359541,-2.742775259
9147,4/9/2014,IBM,185.037006,-0.488205586
9148,4/9/2014,SBUX,35.266759,-3.118103368
9149,4/9/2014,AAPL,72.996073,-1.289785822
9150,4/9/2014,GSPC,1872.180054,-2.088479573
9151,4/10/2014,MSFT,37.307425,-0.381101081
9152,4/10/2014,IBM,184.133645,-0.25040345
9153,4/10/2014,SBUX,34.167105,-2.121900582
9154,4/10/2014,AAPL,72.05458,-0.739282638
9155,4/10/2014,GSPC,1833.079956,-0.948677385
9156,4/11/2014,MSFT,37.165246,-0.07650696
9157,4/11/2014,IBM,183.672568,1.321789653
9158,4/11/2014,SBUX,33.442113,0.843876103
9159,4/11/2014,AAPL,71.521893,0.398367532
9160,4/11/2014,GSPC,1815.689941,0.821728626
9161,4/14/2014,MSFT,37.136812,1.454823317
9162,4/14/2014,IBM,186.100333,-0.379228231
9163,4/14/2014,SBUX,33.724323,-0.605972135
9164,4/14/2014,AAPL,71.806813,-0.713077184
9165,4/14/2014,GSPC,1830.609985,0.675730773
9166,4/15/2014,MSFT,37.677087,1.635224613
9167,4/15/2014,IBM,185.394588,-0.314694192
9168,4/15/2014,SBUX,33.519963,2.758022137
9169,4/15/2014,AAPL,71.294775,0.202720326
9170,4/15/2014,GSPC,1842.97998,1.048849104
9171,4/16/2014,MSFT,38.293192,-0.965354364
9172,4/16/2014,IBM,184.811162,-3.253563765
9173,4/16/2014,SBUX,34.444451,-0.904081763
9174,4/16/2014,AAPL,71.439304,1.142562923
9175,4/16/2014,GSPC,1862.310059,0.136385291
9176,4/17/2014,MSFT,37.923527,-0.174957356
9177,4/17/2014,IBM,178.798213,1.18941625
9178,4/17/2014,SBUX,34.133045,0.470423896
9179,4/17/2014,AAPL,72.255543,1.186801682
9180,4/17/2014,GSPC,1864.849976,0.377512352
9181,4/21/2014,MSFT,37.857177,0.125196868
9182,4/21/2014,IBM,180.924868,-0.062417622
9183,4/21/2014,SBUX,34.293615,0.950620108
9184,4/21/2014,AAPL,73.113073,0.099779693
9185,4/21/2014,GSPC,1871.890015,0.409213893
9186,4/22/2014,MSFT,37.904573,-0.75019708
9187,4/22/2014,IBM,180.811939,-0.218578487
9188,4/22/2014,SBUX,34.619617,-1.068168952
9189,4/22/2014,AAPL,73.186025,-1.307130699
9190,4/22/2014,GSPC,1879.550049,-0.221331377
9191,4/23/2014,MSFT,37.620214,0.42832558
9192,4/23/2014,IBM,180.416723,-0.787562803
9193,4/23/2014,SBUX,34.249821,0.994457752
9194,4/23/2014,AAPL,72.229388,8.198187973
9195,4/23/2014,GSPC,1875.390015,0.171696019
9196,4/24/2014,MSFT,37.781351,0.125437547
9197,4/24/2014,IBM,178.995828,-0.31016533
9198,4/24/2014,SBUX,34.590421,0.506400312
9199,4/24/2014,AAPL,78.150889,0.734448459
9200,4/24/2014,GSPC,1878.609985,-0.809639101
9201,4/25/2014,MSFT,37.828743,2.40540903
9202,4/25/2014,IBM,178.440645,1.850970108
9203,4/25/2014,SBUX,34.765587,-0.727777155
9204,4/25/2014,AAPL,78.724867,3.872791554
9205,4/25/2014,GSPC,1863.400024,0.323603624
9206,4/28/2014,MSFT,38.738679,-0.880843149
9207,4/28/2014,IBM,181.743528,1.019986252
9208,4/28/2014,SBUX,34.512571,-0.408853922
9209,4/28/2014,AAPL,81.773717,-0.296259005
9210,4/28/2014,GSPC,1869.430054,0.476075688
9211,4/29/2014,MSFT,38.397452,-0.271528434
9212,4/29/2014,IBM,183.597287,0.69704298
9213,4/29/2014,SBUX,34.371465,-0.028308366
9214,4/29/2014,AAPL,81.531455,-0.37816693
9215,4/29/2014,GSPC,1878.329956,0.299201691
9216,4/30/2014,MSFT,38.293192,-0.990102888
9217,4/30/2014,IBM,184.877039,-1.496412975
9218,4/30/2014,SBUX,34.361735,0.708014307
9219,4/30/2014,AAPL,81.22313,0.235564672
9220,4/30/2014,GSPC,1883.949951,-0.014326124
9221,5/1/2014,MSFT,37.91405,-0.775005572
9222,5/1/2014,IBM,182.110515,-1.079934346
9223,5/1/2014,SBUX,34.605021,-0.731165573
9224,5/1/2014,AAPL,81.414463,0.185974327
9225,5/1/2014,GSPC,1883.680054,-0.134844503
9226,5/2/2014,MSFT,37.620214,-0.655070702
9227,5/2/2014,IBM,180.143841,-0.094028194
9228,5/2/2014,SBUX,34.352001,0.453257439
9229,5/2/2014,AAPL,81.565873,1.414146576
9230,5/2/2014,GSPC,1881.140015,0.187121584
9231,5/5/2014,MSFT,37.373775,-0.938369217
9232,5/5/2014,IBM,179.974455,-0.643101267
9233,5/5/2014,SBUX,34.507704,-1.528444199
9234,5/5/2014,AAPL,82.719334,-1.089914481
9235,5/5/2014,GSPC,1884.660034,-0.898839191
9236,5/6/2014,MSFT,37.023071,0.921649638
9237,5/6/2014,IBM,178.817037,0.195838163
9238,5/6/2014,SBUX,33.980273,0.22994518
9239,5/6/2014,AAPL,81.817764,-0.349935009
9240,5/6/2014,GSPC,1867.719971,0.561646829
9241,5/7/2014,MSFT,37.364294,0.55809699
9242,5/7/2014,IBM,179.167229,-0.206021493
9243,5/7/2014,SBUX,34.058409,-0.229417645
9244,5/7/2014,AAPL,81.531455,-0.178250223
9245,5/7/2014,GSPC,1878.209961,-0.137362492
9246,5/8/2014,MSFT,37.572823,-0.252267443
9247,5/8/2014,IBM,178.798106,0.619341572
9248,5/8/2014,SBUX,33.980273,1.020406752
9249,5/8/2014,AAPL,81.386125,-0.416671761
9250,5/8/2014,GSPC,1875.630005,0.151947612
9251,5/9/2014,MSFT,37.478039,1.087506206
9252,5/9/2014,IBM,179.905477,1.30997735
9253,5/9/2014,SBUX,34.32701,1.223505921
9254,5/9/2014,AAPL,81.047012,1.245003332
9255,5/9/2014,GSPC,1878.47998,0.967273764
9256,5/12/2014,MSFT,37.885615,1.839249541
9257,5/12/2014,IBM,182.262198,-0.197333295
9258,5/12/2014,SBUX,34.747003,0.014055889
9259,5/12/2014,AAPL,82.05605,0.156875697
9260,5/12/2014,GSPC,1896.650024,0.042175783
9261,5/13/2014,MSFT,38.582426,-0.445314144
9262,5/13/2014,IBM,181.902534,-1.805505359
9263,5/13/2014,SBUX,34.751887,-1.391236683
9264,5/13/2014,AAPL,82.184776,0.018519245
9265,5/13/2014,GSPC,1897.449951,-0.470100515
9266,5/14/2014,MSFT,38.410613,-1.590466676
9267,5/14/2014,IBM,178.618274,-1.197538724
9268,5/14/2014,SBUX,34.268406,-0.456035218
9269,5/14/2014,AAPL,82.199996,-0.850354056
9270,5/14/2014,GSPC,1888.530029,-0.936180666
9271,5/15/2014,MSFT,37.799705,0.580816702
9272,5/15/2014,IBM,176.479251,0.321780037
9273,5/15/2014,SBUX,34.11213,1.560491825
9274,5/15/2014,AAPL,81.501005,1.475838243
9275,5/15/2014,GSPC,1870.849976,0.37469648
9276,5/16/2014,MSFT,38.019252,-0.200858765
9277,5/16/2014,IBM,177.047126,-0.032073946
9278,5/16/2014,SBUX,34.644447,0.11276266
9279,5/16/2014,AAPL,82.703828,1.184917341
9280,5/16/2014,GSPC,1877.859985,0.384478665
9281,5/19/2014,MSFT,37.942887,-0.176098883
9282,5/19/2014,IBM,176.99034,-1.128342372
9283,5/19/2014,SBUX,34.683513,-1.112352719
9284,5/19/2014,AAPL,83.6838,0.019848525
9285,5/19/2014,GSPC,1885.079956,-0.64983981
9286,5/20/2014,MSFT,37.87607,1.688504114
9287,5/20/2014,IBM,174.993283,0.811292854
9288,5/20/2014,SBUX,34.29771,0.242059893
9289,5/20/2014,AAPL,83.70041,0.264586518
9290,5/20/2014,GSPC,1872.829956,0.811609882
9291,5/21/2014,MSFT,38.515609,-0.619579973
9292,5/21/2014,IBM,176.412991,-0.380925461
9293,5/21/2014,SBUX,34.380731,1.420452637
9294,5/21/2014,AAPL,83.92187,0.1583306
9295,5/21/2014,GSPC,1888.030029,0.236222991
9296,5/22/2014,MSFT,38.276974,0.049875938
9297,5/22/2014,IBM,175.740989,0.140031646
9298,5/22/2014,SBUX,34.869093,0.812326836
9299,5/22/2014,AAPL,84.054744,1.129649506
9300,5/22/2014,GSPC,1892.48999,0.424839182
9301,5/23/2014,MSFT,38.296065,0.174477456
9302,5/23/2014,IBM,175.987082,-0.623859426
9303,5/23/2014,SBUX,35.152344,2.333983759
9304,5/23/2014,AAPL,85.004268,1.872570681
9305,5/23/2014,GSPC,1900.530029,0.598780594
9306,5/27/2014,MSFT,38.362883,-0.447873013
9307,5/27/2014,IBM,174.88917,-0.920011228
9308,5/27/2014,SBUX,35.972794,-0.529469576
9309,5/27/2014,AAPL,86.596033,-0.258940268
9310,5/27/2014,GSPC,1911.910034,-0.111407177
9311,5/28/2014,MSFT,38.191066,0.824797611
9312,5/28/2014,IBM,173.28017,0.371418149
9313,5/28/2014,SBUX,35.782329,-0.218364769
9314,5/28/2014,AAPL,86.371801,1.822083113
9315,5/28/2014,GSPC,1909.780029,0.536711027
9316,5/29/2014,MSFT,38.506065,1.487352707
9317,5/29/2014,IBM,173.923764,0.326516048
9318,5/29/2014,SBUX,35.704193,0.177811049
9319,5/29/2014,AAPL,87.945567,-0.374574878
9320,5/29/2014,GSPC,1920.030029,0.184367794
9321,5/30/2014,MSFT,39.078786,-0.366382927
9322,5/30/2014,IBM,174.491653,0.721415597
9323,5/30/2014,SBUX,35.767679,0.832877638
9324,5/30/2014,AAPL,87.616145,-0.687204396
9325,5/30/2014,GSPC,1923.569946,0.072782641
9326,6/2/2014,MSFT,38.935608,-1.225790541
9327,6/2/2014,IBM,175.750463,-0.710865837
9328,6/2/2014,SBUX,36.06558,0.446855423
9329,6/2/2014,AAPL,87.014043,1.414137256
9330,6/2/2014,GSPC,1924.969971,-0.037921682
9331,6/3/2014,MSFT,38.458339,0.074457194
9332,6/3/2014,IBM,174.501113,0.075934186
9333,6/3/2014,SBUX,36.226741,0.660550724
9334,6/3/2014,AAPL,88.244541,1.141890465
9335,6/3/2014,GSPC,1924.23999,0.189166373
9336,6/4/2014,MSFT,38.486974,2.207339034
9337,6/4/2014,IBM,174.633619,0.796705129
9338,6/4/2014,SBUX,36.466037,0.066966421
9339,6/4/2014,AAPL,89.252197,0.392355608
9340,6/4/2014,GSPC,1927.880005,0.652527956
9341,6/5/2014,MSFT,39.336512,0.655182646
9342,6/5/2014,IBM,176.024934,0.209699837
9343,6/5/2014,SBUX,36.490457,0.816383308
9344,6/5/2014,AAPL,89.602383,-0.274961437
9345,6/5/2014,GSPC,1940.459961,0.462775846
9346,6/6/2014,MSFT,39.594238,-0.506265583
9347,6/6/2014,IBM,176.394058,-0.080481736
9348,6/6/2014,SBUX,36.788359,-0.199128208
9349,6/6/2014,AAPL,89.356011,1.600129621
9350,6/6/2014,GSPC,1949.439941,0.093877168
9351,6/9/2014,MSFT,39.393786,-0.387690587
9352,6/9/2014,IBM,176.252093,-1.036413224
9353,6/9/2014,SBUX,36.715103,-0.771483604
9354,6/9/2014,AAPL,90.785823,0.586983719
9355,6/9/2014,GSPC,1951.27002,-0.02459839
9356,6/10/2014,MSFT,39.24106,-0.608125774
9357,6/10/2014,IBM,174.425393,-1.106947198
9358,6/10/2014,SBUX,36.431852,0.268103307
9359,6/10/2014,AAPL,91.318721,-0.41379248
9360,6/10/2014,GSPC,1950.790039,-0.353704082
9361,6/11/2014,MSFT,39.002425,-0.685262519
9362,6/11/2014,IBM,172.494596,-0.565156835
9363,6/11/2014,SBUX,36.529527,-1.123001127
9364,6/11/2014,AAPL,90.940851,-1.672703723
9365,6/11/2014,GSPC,1943.890015,-0.708889386
9366,6/12/2014,MSFT,38.735156,1.601767139
9367,6/12/2014,IBM,171.519731,0.739430381
9368,6/12/2014,SBUX,36.1193,0.987026327
9369,6/12/2014,AAPL,89.41968,-1.094378777
9370,6/12/2014,GSPC,1930.109985,0.313456179
9371,6/13/2014,MSFT,39.355603,0.654864823
9372,6/13/2014,IBM,172.788,-0.115025928
9373,6/13/2014,SBUX,36.475807,0.535538528
9374,6/13/2014,AAPL,88.44109,1.007885588
9375,6/13/2014,GSPC,1936.160034,0.083670511
9376,6/16/2014,MSFT,39.613329,0.433735322
9377,6/16/2014,IBM,172.589249,-0.049361707
9378,6/16/2014,SBUX,36.671149,0.292982366
9379,6/16/2014,AAPL,89.332475,-0.1301464
9380,6/16/2014,GSPC,1937.780029,0.217256909
9381,6/17/2014,MSFT,39.785146,-0.071974098
9382,6/17/2014,IBM,172.504056,0.735219814
9383,6/17/2014,SBUX,36.778589,0.331962164
9384,6/17/2014,AAPL,89.216212,0.108599096
9385,6/17/2014,GSPC,1941.98999,0.771888119
9386,6/18/2014,MSFT,39.756511,-0.336141167
9387,6/18/2014,IBM,173.77234,-0.424836312
9388,6/18/2014,SBUX,36.90068,2.210170653
9389,6/18/2014,AAPL,89.3131,-0.347146163
9390,6/18/2014,GSPC,1956.97998,0.127747858
9391,6/19/2014,MSFT,39.622873,0.40954375
9392,6/19/2014,IBM,173.034092,-0.694674666
9393,6/19/2014,SBUX,37.716248,-0.815751874
9394,6/19/2014,AAPL,89.003053,-1.034179131
9395,6/19/2014,GSPC,1959.47998,0.17300585
9396,6/20/2014,MSFT,39.785146,0.743765022
9397,6/20/2014,IBM,171.832068,0.324977757
9398,6/20/2014,SBUX,37.408577,0.169720436
9399,6/20/2014,AAPL,88.082602,-0.088001488
9400,6/20/2014,GSPC,1962.869995,-0.01324642
9401,6/23/2014,MSFT,40.081054,-0.571569301
9402,6/23/2014,IBM,172.390484,-0.691773103
9403,6/23/2014,SBUX,37.472067,0.912284876
9404,6/23/2014,AAPL,88.005088,-0.605529762
9405,6/23/2014,GSPC,1962.609985,-0.643531068
9406,6/24/2014,MSFT,39.851963,0.670657051
9407,6/24/2014,IBM,171.197933,-0.088458428
9408,6/24/2014,SBUX,37.813919,0.891132178
9409,6/24/2014,AAPL,87.472191,0.088615592
9410,6/24/2014,GSPC,1949.97998,0.489751131
9411,6/25/2014,MSFT,40.119233,-0.737563951
9412,6/25/2014,IBM,171.046494,-0.193673072
9413,6/25/2014,SBUX,38.150891,-0.076813409
9414,6/25/2014,AAPL,87.549705,0.597610238
9415,6/25/2014,GSPC,1959.530029,-0.117888369
9416,6/26/2014,MSFT,39.823328,1.270370975
9417,6/26/2014,IBM,170.715223,0.742923787
9418,6/26/2014,SBUX,38.121586,-0.153721306
9419,6/26/2014,AAPL,88.072911,1.188120147
9420,6/26/2014,GSPC,1957.219971,0.191086851
9421,6/27/2014,MSFT,40.329232,-1.301772868
9422,6/27/2014,IBM,171.983507,-0.242145312
9423,6/27/2014,SBUX,38.062985,-0.718506444
9424,6/27/2014,AAPL,89.119323,1.032829884
9425,6/27/2014,GSPC,1960.959961,-0.037225696
9426,6/30/2014,MSFT,39.804237,0.407670168
9427,6/30/2014,IBM,171.567057,2.802450589
9428,6/30/2014,SBUX,37.7895,0.904632239
9429,6/30/2014,AAPL,90.039774,0.634882757
9430,6/30/2014,GSPC,1960.22998,0.667777053
9431,7/1/2014,MSFT,39.966507,0.071657501
9432,7/1/2014,IBM,176.375139,1.094710406
9433,7/1/2014,SBUX,38.131356,0.140881431
9434,7/1/2014,AAPL,90.611421,-0.042763925
9435,7/1/2014,GSPC,1973.319946,0.065881308
9436,7/2/2014,MSFT,39.995146,-0.238668962
9437,7/2/2014,IBM,178.305936,0.074313847
9438,7/2/2014,SBUX,38.185076,1.112667682
9439,7/2/2014,AAPL,90.572672,0.588356276
9440,7/2/2014,GSPC,1974.619995,0.547950797
9441,7/3/2014,MSFT,39.89969,0.454549898
9442,7/3/2014,IBM,178.438442,-0.25990868
9443,7/3/2014,SBUX,38.609949,-0.467993366
9444,7/3/2014,AAPL,91.105562,2.063173706
9445,7/3/2014,GSPC,1985.439941,-0.392352185
9446,7/7/2014,MSFT,40.081054,-0.500126569
9447,7/7/2014,IBM,177.974665,-0.436073303
9448,7/7/2014,SBUX,38.429257,-0.165210064
